,ids,totals
4928,7327,19.25
4929,7328,53.2
4930,7329,10.850000000000001
4931,7330,26.349999999999998
4932,7331,20.55
4933,7332,22.799999999999997
4934,7333,26.8
4935,7334,27.75
4936,7335,47.8
4937,7337,64.30000000000001
4938,7338,55.2
4939,7339,67.45
4940,7340,91.30000000000001
4941,7341,40.7
4942,7342,18.8
4943,7343,43.2
4944,7344,50.50000000000001
4945,7345,30.5
4946,7346,41.95
4947,7347,44.7
4948,7348,36.3
4949,7349,32.349999999999994
4950,7350,21.8
4951,7351,42.75
4952,7352,22.8
4953,7353,28.0
4954,7354,17.85
4955,7355,16.65
4956,7356,15.85
4957,7357,15.85
4958,7358,44.3
4959,7359,34.0
4960,7360,34.4
4961,7361,57.449999999999996
4962,7362,27.75
4963,7363,27.8
4964,7364,23.45
4965,7365,65.05000000000001
4966,7366,21.85
4967,7367,30.8
4968,7368,17.85
4969,7369,34.9
4970,7370,16.85
4971,7371,67.95000000000002
4972,7372,36.85
4973,7373,0.5
4974,7374,0.5
4975,7375,39.25
4976,7376,18.85
4977,7377,18.9
4978,7378,21.849999999999998
4979,7379,0.5
4980,7380,36.65
4981,7381,21.9
4982,7382,32.099999999999994
4983,7383,20.25
4984,7384,22.849999999999998
4985,7385,32.45
4986,7386,46.5
4987,7387,58.099999999999994
4988,7388,23.349999999999998
4989,7389,34.7
4990,7390,32.25
4991,7391,23.45
4992,7392,27.8
4993,7393,18.45
4994,7394,47.2
4995,7395,15.649999999999999
4996,7396,16.95
4997,7398,27.349999999999998
4998,7399,26.4
4999,7400,27.4
5000,7401,30.349999999999998
5001,7402,33.05
5002,7403,91.75
5003,7404,56.95
5004,7405,34.7
5005,7406,27.349999999999998
5006,7407,17.85
5007,7408,71.55000000000001
5008,7409,27.8
5009,7410,37.8
5010,7411,71.80000000000001
5011,7412,4.95
5012,7413,8.95
5013,7414,42.9
5014,7415,18.9
5015,7416,40.849999999999994
5016,7417,38.349999999999994
5017,7418,19.45
5018,7419,27.349999999999998
5019,7420,22.45
5020,7421,17.85
5021,7422,23.45
5022,7423,25.099999999999998
5023,7424,28.4
5024,7425,36.599999999999994
5025,7426,17.85
5026,7427,17.85
5027,7428,36.65
5028,7429,39.7
5029,7430,25.799999999999997
5030,7431,19.75
5031,7432,33.25
5032,7434,44.849999999999994
5033,7435,33.7
5034,7436,30.5
5035,7439,34.65
5036,7440,32.7
5037,7441,52.0
5038,7442,23.799999999999997
5039,7443,28.8
5040,7444,23.799999999999997
5041,7445,52.0
5042,7446,21.8
5043,7447,23.799999999999997
5044,7448,24.799999999999997
5045,7449,36.75
5046,7450,12.5
5047,7451,43.55
5048,7452,25.95
5049,7453,34.7
5050,7454,30.75
5051,7455,17.9
5052,7456,34.349999999999994
5053,7457,35.65
5054,7458,35.3
5055,7459,47.599999999999994
5056,7460,33.65
5057,7461,32.7
5058,7462,37.349999999999994
5059,7463,35.65
5060,7464,50.2
5061,7465,16.6
5062,7466,35.9
5063,7468,24.45
5064,7469,24.45
5065,7470,32.4
5066,7471,33.95
5067,7472,63.55
5068,7473,43.75
5069,7474,59.5
5070,7475,34.849999999999994
5071,7476,18.9
5072,7477,22.849999999999998
5073,7478,22.849999999999998
5074,7479,44.699999999999996
5075,7480,16.25
5076,7482,45.150000000000006
5077,7483,18.9
5078,7484,32.75
5079,7485,30.75
5080,7486,29.349999999999998
5081,7487,25.25
5082,7488,44.349999999999994
5083,7489,31.5
5084,7490,71.95
5085,7491,22.8
5086,7492,42.25
5087,7493,15.899999999999999
5088,7494,34.65
5089,7495,30.7
5090,7496,30.7
5091,7497,21.8
5092,7498,20.45
5093,7499,21.8
5094,7500,21.8
5095,7502,26.849999999999998
5096,7503,54.5
5097,7505,41.65
5098,7506,53.6
5099,7507,22.55
5100,7508,37.8
5101,7509,27.25
5102,7510,28.5
5103,7511,20.85
5104,7512,40.7
5105,7513,29.8
5106,7514,61.2
5107,7515,39.75
5108,7516,31.4
5109,7517,25.4
5110,7518,37.349999999999994
5111,7519,29.849999999999998
5112,7520,21.8
5113,7521,26.75
5114,7522,28.299999999999997
5115,7523,40.65
5116,7524,57.55
5117,7525,40.65
5118,7526,26.8
5119,7527,40.3
5120,7528,15.85
5121,7529,74.4
5122,7531,27.0
5123,7532,37.3
5124,7533,19.5
5125,7534,24.5
5126,7535,29.75
5127,7536,42.050000000000004
5128,7537,38.65
5129,7538,48.55
5130,7539,23.45
5131,7540,47.099999999999994
5132,7541,24.849999999999998
5133,7542,45.599999999999994
5134,7543,33.349999999999994
5135,7544,51.8
5136,7546,96.20000000000002
5137,7547,19.45
5138,7548,34.349999999999994
5139,7549,23.849999999999998
5140,7551,35.1
5141,7552,17.9
5142,7553,17.85
5143,7554,21.85
5144,7555,17.8
5145,7556,21.7
5146,7557,44.55
5147,7559,29.4
5148,7560,22.8
5149,7561,30.299999999999997
5150,7562,37.65
5151,7563,23.7
5152,7564,29.7
5153,7565,20.55
5154,7566,64.75
5155,7567,20.85
5156,7568,30.75
5157,7569,36.75
5158,7571,43.7
5159,7572,36.849999999999994
5160,7573,39.8
5161,7574,17.85
5162,7575,18.85
5163,7576,31.75
5164,7577,33.7
5165,7578,38.25
5166,7579,22.849999999999998
5167,7581,36.7
5168,7582,63.55
5169,7583,36.599999999999994
5170,7584,47.099999999999994
5171,7586,31.95
5172,7587,23.799999999999997
5173,7588,78.75000000000001
5174,7589,24.8
5175,7590,37.6
5176,7591,25.9
5177,7592,20.85
5178,7593,33.95
5179,7594,20.15
5180,7596,41.25
5181,7597,19.05
5182,7598,4.95
5183,7601,34.7
5184,7602,15.85
5185,7603,38.65
5186,7604,17.85
5187,7605,43.599999999999994
5188,7606,56.25
5189,7607,30.9
5190,7608,31.7
5191,7609,47.199999999999996
5192,7610,31.35
5193,7611,72.35
5194,7612,51.599999999999994
5195,7613,39.65
5196,7614,34.849999999999994
5197,7615,16.349999999999998
5198,7616,17.75
5199,7617,19.75
5200,7618,21.849999999999998
5201,7619,21.849999999999998
5202,7620,41.400000000000006
5203,7622,32.65
5204,7623,63.650000000000006
5205,7624,21.8
5206,7625,19.45
5207,7626,24.45
5208,7627,30.5
5209,7628,33.75
5210,7629,28.2
5211,7630,22.8
5212,7631,28.8
5213,7632,34.7
5214,7633,25.7
5215,7634,17.1
5216,7638,15.35
5217,7639,17.5
5218,7640,20.85
5219,7641,33.7
5220,7643,30.55
5221,7644,27.5
5222,7646,75.45
5223,7647,27.75
5224,7648,39.65
5225,7649,17.9
5226,7650,32.95
5227,7651,38.25
5228,7652,24.45
5229,7653,21.8
5230,7654,20.849999999999998
5231,7655,86.85000000000001
5232,7656,28.05
5233,7657,31.449999999999996
5234,7658,37.75
5235,7659,50.2
5236,7664,19.9
5237,7665,26.849999999999998
5238,7666,28.75
5239,7667,37.8
5240,7668,33.75
5241,7669,25.7
5242,7670,37.15
5243,7671,26.9
5244,7672,32.7
5245,7673,36.3
5246,7674,21.8
5247,7675,23.9
5248,7676,29.8
5249,7677,19.8
5250,7678,33.7
5251,7679,14.899999999999999
5252,7680,44.45
5253,7682,25.5
5254,7684,25.4
5255,7685,35.4
5256,7686,21.8
5257,7687,39.55
5258,7688,25.9
5259,7689,31.499999999999996
5260,7690,86.85000000000001
5261,7691,29.3
5262,7692,75.65000000000002
5263,7693,32.599999999999994
5264,7694,50.199999999999996
5265,7695,32.75
5266,7696,67.4
5267,7697,21.3
5268,7698,19.45
5269,7699,18.85
5270,7700,18.95
5271,7701,33.550000000000004
5272,7702,44.6
5273,7703,22.55
5274,7704,26.75
5275,7705,19.85
5276,7706,35.05
5277,7707,24.95
5278,7708,21.85
5279,7709,32.849999999999994
5280,7710,74.75
5281,7712,16.65
5282,7713,22.5
5283,7714,33.45
5284,7715,24.849999999999998
5285,7716,45.599999999999994
5286,7717,41.849999999999994
5287,7718,57.150000000000006
5288,7719,34.95
5289,7720,46.8
5290,7721,33.849999999999994
5291,7722,16.45
5292,7723,42.650000000000006
5293,7724,18.8
5294,7725,30.849999999999998
5295,7726,29.65
5296,7727,25.7
5297,7728,22.5
5298,7729,29.75
5299,7730,48.7
5300,7731,18.85
5301,7732,15.45
5302,7733,29.75
5303,7734,33.8
5304,7735,27.349999999999998
5305,7736,96.4
5306,7737,23.8
5307,7738,86.30000000000001
5308,7739,29.8
5309,7740,34.65
5310,7741,20.849999999999998
5311,7742,26.8
5312,7743,22.85
5313,7744,63.75
5314,7745,36.7
5315,7746,23.799999999999997
5316,7747,16.85
5317,7748,38.099999999999994
5318,7749,20.9
5319,7750,30.849999999999998
5320,7752,39.3
5321,7753,17.45
5322,7754,102.15
5323,7755,28.7
5324,7756,35.300000000000004
5325,7757,16.3
5326,7758,16.0
5327,7759,27.45
5328,7760,15.85
5329,7761,27.25
5330,7762,34.099999999999994
5331,7763,15.850000000000001
5332,7764,34.95
5333,7765,20.85
5334,7766,20.85
5335,7767,121.60000000000002
5336,7768,36.3
5337,7769,67.0
5338,7770,23.849999999999998
5339,7771,22.45
5340,7772,40.7
5341,7773,40.599999999999994
5342,7774,30.95
5343,7775,14.85
5344,7776,45.55
5345,7777,19.799999999999997
5346,7778,19.9
5347,7779,40.7
5348,7781,48.6
5349,7782,23.45
5350,7783,22.8
5351,7784,26.049999999999997
5352,7785,24.799999999999997
5353,7786,34.7
5354,7787,58.74999999999999
5355,7788,20.8
5356,7789,22.05
5357,7790,33.65
5358,7791,41.5
5359,7794,39.3
5360,7795,35.2
5361,7796,58.400000000000006
5362,7797,30.099999999999998
5363,7798,50.0
5364,7799,47.25
5365,7800,40.9
5366,7801,47.2
5367,7802,53.2
5368,7803,23.8
5369,7804,49.5
5370,7805,16.65
5371,7806,15.650000000000002
5372,7807,31.7
5373,7808,35.7
5374,7809,28.65
5375,7810,32.349999999999994
5376,7811,18.8
5377,7812,16.25
5378,7813,41.2
5379,7814,114.65000000000002
5380,7815,21.4
5381,7816,70.35
5382,7817,41.599999999999994
5383,7818,36.7
5384,7819,31.75
5385,7820,74.95000000000002
5386,7821,26.799999999999997
5387,7822,31.7
5388,7823,22.45
5389,7824,32.849999999999994
5390,7825,36.7
5391,7826,47.099999999999994
5392,7827,31.75
5393,7828,35.65
5394,7829,37.7
5395,7830,102.5
5396,7831,102.85000000000001
5397,7832,21.849999999999998
5398,7833,26.75
5399,7834,17.1
5400,7835,23.849999999999998
5401,7836,19.8
5402,7837,22.7
5403,7838,35.6
5404,7839,54.599999999999994
5405,7840,28.25
5406,7841,27.8
5407,7842,27.8
5408,7843,99.10000000000002
5409,7844,30.65
5410,7845,16.4
5411,7846,159.5
5412,7847,153.54999999999998
5413,7848,29.0
5414,7849,29.0
5415,7850,16.3
5416,7851,28.8
5417,7852,27.95
5418,7853,32.349999999999994
5419,7854,31.95
5420,7855,26.8
5421,7856,26.7
5422,7857,47.599999999999994
5423,7858,76.15
5424,7859,68.0
5425,7860,20.85
5426,7861,56.55
5427,7862,32.3
5428,7863,64.10000000000001
5429,7864,19.45
5430,7865,30.7
5431,7866,19.9
5432,7867,19.9
5433,7868,56.650000000000006
5434,7869,56.650000000000006
5435,7870,33.3
5436,7872,16.3
5437,7873,26.75
5438,7874,97.45000000000002
5439,7875,37.65
5440,7876,18.7
5441,7877,33.45
5442,7878,29.75
5443,7879,31.7
5444,7880,27.75
5445,7881,19.85
5446,7882,19.85
5447,7883,9.95
5448,7884,23.65
5449,7885,111.05000000000001
5450,7886,43.7
5451,7887,31.0
5452,7888,31.0
5453,7889,28.8
5454,7890,30.349999999999998
5455,7891,17.95
5456,7892,23.8
5457,7893,35.2
5458,7894,33.7
5459,7897,29.0
5460,7898,142.39999999999998
5461,7899,59.05
5462,7900,18.5
5463,7901,25.849999999999998
5464,7902,35.9
5465,7903,20.85
5466,7904,32.349999999999994
5467,7905,34.099999999999994
5468,7906,25.4
5469,7907,29.599999999999998
5470,7908,33.349999999999994
5471,7909,51.7
5472,7910,51.55
5473,7911,44.050000000000004
5474,7913,48.599999999999994
5475,7914,20.9
5476,7915,59.5
5477,7916,58.5
5478,7917,20.8
5479,7918,18.8
5480,7919,31.299999999999997
5481,7920,47.55
5482,7922,55.95
5483,7923,29.75
5484,7924,36.2
5485,7925,19.85
5486,7926,34.7
5487,7927,16.4
5488,7928,36.3
5489,7931,34.75
5490,7932,34.75
5491,7933,34.75
5492,7934,34.75
5493,7935,15.8
5494,7936,27.599999999999998
5495,7937,19.8
5496,7938,22.5
5497,7939,30.65
5498,7940,23.9
5499,7941,37.05
5500,7942,19.45
5501,7943,136.95000000000002
5502,7944,131.95000000000002
5503,7945,18.85
5504,7946,28.25
5505,7947,26.75
5506,7948,40.25
5507,7949,78.9
5508,7950,26.799999999999997
5509,7951,31.05
5510,7952,69.3
5511,7953,36.4
5512,7954,53.10000000000001
5513,7955,17.85
5514,7956,15.5
5515,7957,61.8
5516,7958,21.849999999999998
5517,7959,36.95
5518,7960,45.650000000000006
5519,7961,77.5
5520,7963,48.599999999999994
5521,7964,37.95
5522,7965,62.10000000000001
5523,7966,59.35
5524,7967,81.95000000000002
5525,7968,37.099999999999994
5526,7969,12.899999999999999
5527,7970,40.849999999999994
5528,7971,24.8
5529,7972,59.6
5530,7973,51.45
5531,7974,23.6
5532,7975,51.45
5533,7976,38.099999999999994
5534,7977,55.75
5535,7978,36.65
5536,7979,73.25000000000001
5537,7980,46.7
5538,7981,23.2
5539,7982,23.099999999999998
5540,7983,29.75
5541,7984,26.099999999999998
5542,7985,26.099999999999998
5543,7987,15.350000000000001
5544,7988,20.4
5545,7989,36.45
5546,7990,27.75
5547,7991,43.75
5548,7992,38.0
5549,7993,34.7
5550,7994,30.8
5551,7995,29.7
5552,7996,95.25
5553,7997,31.7
5554,7998,29.7
5555,7999,47.8
5556,8000,47.8
5557,8001,54.55
5558,8002,61.39999999999999
5559,8003,34.7
5560,8004,33.349999999999994
5561,8005,23.1
5562,8006,95.10000000000001
5563,8007,44.45
5564,8008,50.75
5565,8009,23.75
5566,8010,40.45
5567,8011,38.099999999999994
5568,8012,39.65
5569,8013,38.099999999999994
5570,8014,9.95
5571,8015,22.1
5572,8016,14.5
5573,8017,30.25
5574,8018,53.150000000000006
5575,8019,27.349999999999998
5576,8020,52.900000000000006
5577,8021,59.39999999999999
5578,8023,19.45
5579,8024,37.95
5580,8025,26.75
5581,8026,16.5
5582,8028,70.39999999999999
5583,8029,17.1
5584,8030,49.65
5585,8031,25.099999999999998
5586,8032,24.45
5587,8033,25.55
5588,8034,52.8
5589,8035,29.9
5590,8036,44.65
5591,8037,58.10000000000001
5592,8038,75.95
5593,8039,36.349999999999994
5594,8040,22.3
5595,8041,16.35
5596,8042,19.9
5597,8043,33.45
5598,8044,32.349999999999994
5599,8045,27.8
5600,8047,54.150000000000006
5601,8048,33.65
5602,8049,32.599999999999994
5603,8050,50.85000000000001
5604,8051,19.8
5605,8052,35.0
5606,8053,16.55
5607,8054,27.4
5608,8055,70.4
5609,8056,47.849999999999994
5610,8057,47.849999999999994
5611,8058,22.75
5612,8059,15.149999999999999
5613,8060,44.2
5614,8061,38.3
5615,8062,34.25
5616,8063,60.199999999999996
5617,8064,35.7
5618,8065,115.85000000000002
5619,8066,46.25
5620,8067,23.799999999999997
5621,8068,19.9
5622,8069,140.55
5623,8071,32.35
5624,8072,42.7
5625,8073,38.7
5626,8074,31.7
5627,8075,22.849999999999998
5628,8076,31.7
5629,8077,31.7
5630,8078,25.95
5631,8079,41.3
5632,8080,35.7
5633,8081,41.25
5634,8082,20.45
5635,8083,39.25
5636,8084,59.55
5637,8085,44.3
5638,8086,35.599999999999994
5639,8087,38.3
5640,8088,33.3
5641,8089,61.85000000000001
5642,8090,25.4
5643,8091,24.45
5644,8092,31.25
5645,8093,28.4
5646,8094,28.2
5647,8095,13.399999999999999
5648,8096,24.95
5649,8097,19.8
5650,8098,19.8
5651,8099,41.349999999999994
5652,8100,34.7
5653,8106,18.85
5654,8107,36.3
5655,8108,34.7
5656,8109,25.8
5657,8110,36.7
5658,8111,19.85
5659,8112,33.849999999999994
5660,8113,35.2
5661,8114,71.45
5662,8115,31.75
5663,8116,31.7
5664,8117,27.75
5665,8118,29.4
5666,8119,33.95
5667,8120,47.55
5668,8121,18.85
5669,8122,18.85
5670,8123,24.2
5671,8124,27.150000000000002
5672,8125,12.899999999999999
5673,8126,40.3
5674,8127,40.65
5675,8128,42.95
5676,8129,24.099999999999998
5677,8130,27.9
5678,8131,36.349999999999994
5679,8132,49.7
5680,8133,26.299999999999997
5681,8134,26.8
5682,8135,16.85
5683,8136,19.8
5684,8137,35.8
5685,8138,21.5
5686,8139,18.3
5687,8140,44.650000000000006
5688,8141,46.25
5689,8142,30.299999999999997
5690,8143,22.849999999999998
5691,8145,17.8
5692,8146,16.55
5693,8147,39.65
5694,8149,17.85
5695,8150,24.799999999999997
5696,8151,23.75
5697,8152,19.85
5698,8153,22.8
5699,8154,38.45
5700,8155,18.5
5701,8156,49.3
5702,8157,25.4
5703,8158,19.8
5704,8159,19.8
5705,8160,57.60000000000001
5706,8161,44.099999999999994
5707,8162,41.65
5708,8163,25.3
5709,8164,11.899999999999999
5710,8165,33.4
5711,8166,37.349999999999994
5712,8167,26.799999999999997
5713,8168,27.7
5714,8169,29.7
5715,8170,44.900000000000006
5716,8171,54.8
5717,8172,27.349999999999998
5718,8174,67.05000000000001
5719,8175,38.65
5720,8176,60.45
5721,8177,121.95
5722,8178,37.65
5723,8179,40.65
5724,8180,35.05
5725,8181,50.949999999999996
5726,8182,15.85
5727,8183,25.4
5728,8184,46.599999999999994
5729,8185,24.799999999999997
5730,8186,42.75
5731,8187,39.3
5732,8188,28.55
5733,8189,31.55
5734,8190,50.2
5735,8191,38.599999999999994
5736,8192,27.7
5737,8193,14.850000000000001
5738,8194,31.7
5739,8195,64.75
5740,8197,36.3
5741,8198,51.849999999999994
5742,8199,24.2
5743,8200,18.45
5744,8201,32.8
5745,8202,35.349999999999994
5746,8203,20.8
5747,8204,29.849999999999998
5748,8205,39.25
5749,8206,19.8
5750,8207,42.55
5751,8208,18.8
5752,8209,22.849999999999998
5753,8210,44.150000000000006
5754,8211,30.749999999999996
5755,8212,19.85
5756,8213,17.45
5757,8214,8.95
5758,8215,18.9
5759,8216,17.9
5760,8217,21.2
5761,8218,41.849999999999994
5762,8219,38.8
5763,8220,36.7
5764,8222,33.5
5765,8223,43.599999999999994
5766,8224,32.349999999999994
5767,8225,46.14999999999999
5768,8226,49.099999999999994
5769,8227,30.25
5770,8228,35.65
5771,8229,28.0
5772,8230,39.199999999999996
5773,8231,75.45
5774,8232,46.10000000000001
5775,8233,29.75
5776,8234,29.849999999999998
5777,8235,29.95
5778,8237,39.65
5779,8238,20.9
5780,8239,45.7
5781,8240,46.5
5782,8241,26.4
5783,8242,53.349999999999994
5784,8243,49.25
5785,8244,23.75
5786,8245,12.5
5787,8246,26.799999999999997
5788,8247,31.0
5789,8248,29.849999999999998
5790,8249,30.9
5791,8250,31.25
5792,8251,33.8
5793,8252,19.85
5794,8253,22.8
5795,8254,18.8
5796,8256,36.8
5797,8258,31.4
5798,8259,35.2
5799,8260,16.8
5800,8261,47.650000000000006
5801,8262,16.8
5802,8263,16.8
5803,8264,47.650000000000006
5804,8265,27.799999999999997
5805,8266,40.099999999999994
5806,8267,31.75
5807,8268,37.9
5808,8269,38.65
5809,8270,32.65
5810,8272,36.599999999999994
5811,8273,32.349999999999994
5812,8274,19.8
5813,8275,13.899999999999999
5814,8276,33.349999999999994
5815,8277,59.55
5816,8278,33.4
5817,8279,28.75
5818,8280,20.8
5819,8281,25.799999999999997
5820,8282,16.1
5821,8283,16.85
5822,8284,42.650000000000006
5823,8285,31.15
5824,8286,49.5
5825,8287,39.7
5826,8288,41.7
5827,8289,38.75
5828,8290,16.55
5829,8291,27.55
5830,8292,34.4
5831,8293,17.85
5832,8294,32.9
5833,8295,37.8
5834,8296,27.8
5835,8297,31.799999999999997
5836,8298,50.150000000000006
5837,8299,23.45
5838,8300,21.8
5839,8301,38.7
5840,8302,37.7
5841,8303,19.45
5842,8304,36.349999999999994
5843,8305,36.75
5844,8306,21.05
5845,8307,46.25
5846,8308,46.25
5847,8309,37.349999999999994
5848,8310,29.349999999999998
5849,8311,53.400000000000006
5850,8312,17.8
5851,8313,87.95000000000002
5852,8314,29.95
5853,8315,30.75
5854,8316,42.25
5855,8317,14.899999999999999
5856,8318,19.85
5857,8319,16.4
5858,8320,34.95
5859,8321,35.2
5860,8322,54.05
5861,8323,51.849999999999994
5862,8324,32.8
5863,8325,41.650000000000006
5864,8326,51.75
5865,8327,35.4
5866,8328,35.3
5867,8329,49.25
5868,8330,28.2
5869,8331,15.899999999999999
5870,8332,85.75000000000001
5871,8333,28.799999999999997
5872,8334,22.05
5873,8335,31.0
5874,8336,40.65
5875,8337,25.849999999999998
5876,8338,22.7
5877,8339,19.8
5878,8340,43.599999999999994
5879,8341,39.25
5880,8342,69.60000000000001
5881,8343,27.75
5882,8344,31.75
5883,8346,64.80000000000001
5884,8350,42.599999999999994
5885,8351,18.35
5886,8352,21.35
5887,8353,38.65
5888,8354,54.599999999999994
5889,8355,49.650000000000006
5890,8356,37.349999999999994
5891,8357,131.0
5892,8358,32.099999999999994
5893,8360,30.75
5894,8361,34.7
5895,8362,35.3
5896,8363,29.8
5897,8364,44.900000000000006
5898,8365,28.45
5899,8366,34.7
5900,8367,54.64999999999999
5901,8368,25.799999999999997
5902,8369,32.7
5903,8370,39.3
5904,8371,32.15
5905,8372,27.9
5906,8373,48.5
5907,8374,25.8
5908,8375,20.45
5909,8377,22.349999999999998
5910,8378,23.75
5911,8379,16.85
5912,8380,40.650000000000006
5913,8381,46.75
5914,8382,52.75
5915,8383,28.05
5916,8384,23.45
5917,8385,46.05
5918,8386,30.7
5919,8387,29.349999999999998
5920,8388,36.65
5921,8389,80.45
5922,8390,23.099999999999998
5923,8391,30.75
5924,8392,27.35
5925,8393,27.35
5926,8394,75.95
5927,8395,31.95
5928,8396,24.799999999999997
5929,8397,16.65
5930,8398,20.799999999999997
5931,8399,39.599999999999994
5932,8401,45.599999999999994
5933,8402,37.7
5934,8403,18.85
5935,8404,35.25
5936,8405,28.75
5937,8406,22.9
5938,8407,55.95
5939,8408,24.799999999999997
5940,8409,48.95
5941,8410,21.85
5942,8411,25.9
5943,8412,33.05
5944,8413,45.7
5945,8414,9.9
5946,8415,17.4
5947,8416,41.7
5948,8417,37.9
5949,8418,39.599999999999994
5950,8419,39.599999999999994
5951,8420,30.75
5952,8421,36.7
5953,8422,38.45
5954,8423,51.55
5955,8424,24.799999999999997
5956,8425,31.2
5957,8426,20.9
5958,8428,18.45
5959,8429,31.4
5960,8430,27.8
5961,8431,30.75
5962,8432,23.75
5963,8433,25.45
5964,8434,12.899999999999999
5965,8435,37.15
5966,8436,36.349999999999994
5967,8437,40.65
5968,8439,57.05
5969,8440,16.75
5970,8441,31.4
5971,8442,22.8
5972,8443,31.349999999999998
5973,8445,15.5
5974,8446,34.8
5975,8447,43.05
5976,8448,36.7
5977,8449,34.3
5978,8450,22.1
5979,8451,86.6
5980,8452,19.45
5981,8453,48.3
5982,8454,40.349999999999994
5983,8455,23.849999999999998
5984,8456,25.4
5985,8457,38.65
5986,8458,20.85
5987,8459,25.25
5988,8460,18.5
5989,8461,36.45
5990,8462,76.35000000000001
5991,8464,17.8
5992,8467,19.85
5993,8468,32.0
5994,8469,32.75
5995,8470,49.25
5996,8471,44.7
5997,8472,38.599999999999994
5998,8473,29.849999999999998
5999,8474,19.15
6000,8475,62.2
6001,8476,54.5
6002,8477,26.4
6003,8478,26.4
6004,8479,26.849999999999998
6005,8480,17.8
6006,8481,68.44999999999999
6007,8482,17.1
6008,8483,38.65
6009,8484,22.349999999999998
6010,8485,32.8
6011,8486,25.25
6012,8487,31.75
6013,8488,20.85
6014,8489,15.8
6015,8490,73.65
6016,8491,74.45
6017,8492,29.0
6018,8493,33.65
6019,8494,18.8
6020,8495,23.15
6021,8496,9.95
6022,8497,18.8
6023,8498,18.85
6024,8499,18.85
6025,8500,20.8
6026,8501,51.150000000000006
6027,8502,16.849999999999998
6028,8505,20.85
6029,8507,34.349999999999994
6030,8508,36.5
6031,8509,29.75
6032,8510,36.5
6033,8511,21.849999999999998
6034,8512,43.349999999999994
6035,8513,26.799999999999997
6036,8515,32.849999999999994
6037,8516,23.849999999999998
6038,8517,28.75
6039,8518,28.75
6040,8519,24.849999999999998
6041,8520,25.849999999999998
6042,8521,24.5
6043,8522,25.799999999999997
6044,8523,35.95
6045,8524,26.799999999999997
6046,8525,3.95
6047,8526,3.95
6048,8527,36.0
6049,8528,24.45
6050,8529,26.849999999999998
6051,8532,34.75
6052,8533,27.2
6053,8534,43.05
6054,8535,19.45
6055,8536,8.9
6056,8537,17.85
6057,8538,29.299999999999997
6058,8539,17.9
6059,8540,33.349999999999994
6060,8541,30.8
6061,8542,28.8
6062,8543,33.349999999999994
6063,8544,35.3
6064,8545,43.400000000000006
6065,8546,35.4
6066,8547,37.3
6067,8548,44.0
6068,8549,24.45
6069,8550,40.3
6070,8551,16.65
6071,8554,15.8
6072,8555,20.45
6073,8556,29.849999999999998
6074,8557,36.4
6075,8558,27.5
6076,8559,17.45
6077,8560,17.0
6078,8561,31.9
6079,8562,20.45
6080,8563,48.2
6081,8564,21.849999999999998
6082,8565,24.75
6083,8566,25.849999999999998
6084,8567,22.349999999999998
6085,8568,31.05
6086,8569,3.95
6087,8570,6.9
6088,8571,40.9
6089,8572,15.85
6090,8573,15.2
6091,8574,27.4
6092,8575,32.8
6093,8576,28.0
6094,8577,46.25
6095,8578,9.95
6096,8579,27.8
6097,8581,20.849999999999998
6098,8582,52.849999999999994
6099,8583,45.7
6100,8584,18.9
6101,8585,28.9
6102,8586,33.8
6103,8587,19.45
6104,8588,32.7
6105,8589,16.9
6106,8590,50.6
6107,8591,60.2
6108,8592,46.8
6109,8593,26.299999999999997
6110,8594,34.75
6111,8595,42.400000000000006
6112,8596,23.849999999999998
6113,8597,52.55
6114,8598,19.85
6115,8599,31.7
6116,8600,45.55
6117,8601,37.75
6118,8602,22.5
6119,8603,94.10000000000001
6120,8604,33.75
6121,8605,21.75
6122,8606,26.799999999999997
6123,8607,26.4
6124,8608,7.9
6125,8610,23.849999999999998
6126,8611,28.8
6127,8612,28.8
6128,8613,7.95
6129,8614,7.95
6130,8615,4.95
6131,8616,22.849999999999998
6132,8617,39.0
6133,8618,19.8
6134,8619,33.7
6135,8620,41.849999999999994
6136,8621,34.95
6137,8622,24.4
6138,8623,33.8
6139,8624,45.0
6140,8625,29.299999999999997
6141,8626,43.099999999999994
6142,8627,43.8
6143,8628,34.45
6144,8629,25.799999999999997
6145,8630,43.25
6146,8631,21.849999999999998
6147,8632,19.45
6148,8633,28.15
6149,8634,18.9
6150,8635,51.599999999999994
6151,8636,42.25
6152,8638,3.95
6153,8639,36.099999999999994
6154,8640,34.25
6155,8642,72.4
6156,8643,28.75
6157,8644,16.9
6158,8645,34.25
6159,8646,39.2
6160,8647,57.449999999999996
6161,8648,45.2
6162,8650,30.4
6163,8651,20.45
6164,8652,44.900000000000006
6165,8653,28.2
6166,8654,23.799999999999997
6167,8655,20.85
6168,8658,24.05
6169,8659,53.25
6170,8661,26.75
6171,8662,28.749999999999996
6172,8663,39.95
6173,8664,18.85
6174,8665,32.25
6175,8666,31.15
6176,8667,25.8
6177,8668,37.65
6178,8670,41.3
6179,8671,45.2
6180,8672,82.30000000000001
6181,8673,42.15
6182,8674,81.8
6183,8675,29.349999999999998
6184,8676,86.95
6185,8677,38.8
6186,8678,19.799999999999997
6187,8679,21.85
6188,8680,31.15
6189,8681,27.4
6190,8682,32.599999999999994
6191,8684,29.05
6192,8685,79.5
6193,8686,39.599999999999994
6194,8687,20.8
