Order Number,Order Date,Item Name,Quantity,Product Price,Total products
4131,31/12/2016 17:32,Plain Papadum,4,0.8,5
4131,31/12/2016 17:32,Plain Naan,1,2.6,5
4131,31/12/2016 17:32,Mushroom Rice,1,3.95,5
4131,31/12/2016 17:32,Chicken Tikka (Main),1,8.95,5
4131,31/12/2016 17:32,Chicken Tikka Masala,1,8.95,5
4132,31/12/2016 17:34,Mango Chutney,2,0.5,12
4132,31/12/2016 17:34,Onion Chutney,1,0.5,12
4132,31/12/2016 17:34,Mint Sauce,1,0.5,12
4132,31/12/2016 17:34,Plain Papadum,6,0.8,12
4132,31/12/2016 17:34,Plain Naan,1,2.6,12
4132,31/12/2016 17:34,Pilau Rice,1,2.95,12
4132,31/12/2016 17:34,Plain Rice,1,2.95,12
4132,31/12/2016 17:34,Special Fried Rice,1,3.95,12
4132,31/12/2016 17:34,Mushroom Bhajee,1,5.95,12
4132,31/12/2016 17:34,Bombay Aloo,1,5.95,12
4132,31/12/2016 17:34,Chicken Tikka Masala,1,8.95,12
4132,31/12/2016 17:34,Butter Chicken,1,9.95,12
4133,31/12/2016 17:46,Keema Naan,2,2.95,9
4133,31/12/2016 17:46,Onion Bhajee,1,3.95,9
4133,31/12/2016 17:46,Special Fried Rice,4,3.95,9
4133,31/12/2016 17:46,Chicken Pakora,1,5.95,9
4133,31/12/2016 17:46,Curry,1,7.95,9
4133,31/12/2016 17:46,Tandoori Chicken Masala,1,8.95,9
4133,31/12/2016 17:46,Lamb Tikka Pasanda,1,8.95,9
4133,31/12/2016 17:46,Saag,1,8.95,9
4133,31/12/2016 17:46,Mushroom,1,9.95,9
4134,31/12/2016 17:46,Garlic Naan,1,2.95,6
4134,31/12/2016 17:46,Peshwari Naan,1,2.95,6
4134,31/12/2016 17:46,Aloo Gobi,2,5.95,6
4134,31/12/2016 17:46,Bhuna,1,8.95,6
4134,31/12/2016 17:46,Korma,1,8.95,6
4134,31/12/2016 17:46,Chicken Tikka Masala,1,8.95,6
4135,31/12/2016 17:54,Onion Chutney,1,0.5,13
4135,31/12/2016 17:54,Mango Chutney,1,0.5,13
4135,31/12/2016 17:54,Mint Sauce,1,0.5,13
4135,31/12/2016 17:54,Plain Papadum,2,0.8,13
4135,31/12/2016 17:54,Spicy Papadum,2,0.8,13
4135,31/12/2016 17:54,Plain Naan,2,2.6,13
4135,31/12/2016 17:54,Pilau Rice,3,2.95,13
4135,31/12/2016 17:54,Bombay Aloo,1,5.95,13
4135,31/12/2016 17:54,Madras,1,7.95,13
4135,31/12/2016 17:54,Sheek Kebab (Main),1,8.95,13
4135,31/12/2016 17:54,Chicken Tikka (Main),1,8.95,13
4135,31/12/2016 17:54,Tandoori Chicken Masala,1,8.95,13
4135,31/12/2016 17:54,Butter Chicken,1,9.95,13
4136,31/12/2016 18:14,Pilau Rice,1,2.95,5
4136,31/12/2016 18:14,Garlic Naan,2,2.95,5
4136,31/12/2016 18:14,Onion Bhajee,1,3.95,5
4136,31/12/2016 18:14,Chicken Tikka (Main),1,8.95,5
4136,31/12/2016 18:14,Chicken Tikka Masala,1,8.95,5
4137,31/12/2016 18:15,Sheek Kebab,1,4.95,5
4137,31/12/2016 18:15,Tandoori Chicken (1/4),1,4.95,5
4137,31/12/2016 18:15,Bhindi Bhajee,1,5.95,5
4137,31/12/2016 18:15,Lamb Tikka Pasanda,1,8.95,5
4137,31/12/2016 18:15,Lamb Biryani,1,9.95,5
4138,31/12/2016 18:24,Mango Chutney,1,0.5,8
4138,31/12/2016 18:24,Plain Papadum,3,0.8,8
4138,31/12/2016 18:24,Pilau Rice,1,2.95,8
4138,31/12/2016 18:24,Garlic Naan,1,2.95,8
4138,31/12/2016 18:24,Onion Bhajee,1,3.95,8
4138,31/12/2016 18:24,Chicken Pakora,1,5.95,8
4138,31/12/2016 18:24,Chicken Tikka Masala,1,8.95,8
4138,31/12/2016 18:24,Chicken Tikka Pasanda,1,8.95,8
4139,31/12/2016 18:26,Tandoori Roti,1,2.6,5
4139,31/12/2016 18:26,Meat Samosa,1,3.95,5
4139,31/12/2016 18:26,Mushroom Rice,1,3.95,5
4139,31/12/2016 18:26,Aloo Gobi,1,5.95,5
4139,31/12/2016 18:26,Dhansak,1,8.95,5
4140,31/12/2016 18:33,Plain Papadum,1,0.8,8
4140,31/12/2016 18:33,Keema Naan,1,2.95,8
4140,31/12/2016 18:33,Pilau Rice,1,2.95,8
4140,31/12/2016 18:33,Keema Rice,1,3.95,8
4140,31/12/2016 18:33,Chicken Chaat,1,4.95,8
4140,31/12/2016 18:33,Tarka Dall,1,5.95,8
4140,31/12/2016 18:33,Chicken Tikka Jalfrezi,1,8.95,8
4140,31/12/2016 18:33,Dupiaza,1,8.95,8
4141,31/12/2016 18:44,Plain Papadum,2,0.8,7
4141,31/12/2016 18:44,Keema Naan,1,2.95,7
4141,31/12/2016 18:44,Onion Bhajee,1,3.95,7
4141,31/12/2016 18:44,Onion Rice,1,3.95,7
4141,31/12/2016 18:44,Sheek Kebab,1,4.95,7
4141,31/12/2016 18:44,Chicken Balti,1,9.95,7
4141,31/12/2016 18:44,Chicken Shashlick,1,9.95,7
4142,31/12/2016 18:57,Plain Naan,1,2.6,8
4142,31/12/2016 18:57,Pilau Rice,3,2.95,8
4142,31/12/2016 18:57,Peshwari Naan,1,2.95,8
4142,31/12/2016 18:57,Onion Bhajee,1,3.95,8
4142,31/12/2016 18:57,Chicken Tikka,1,4.95,8
4142,31/12/2016 18:57,Bombay Aloo,1,5.95,8
4142,31/12/2016 18:57,Madras,1,7.95,8
4142,31/12/2016 18:57,Korma,1,8.95,8
4143,31/12/2016 18:55,Pilau Rice,1,2.95,7
4143,31/12/2016 18:55,Chicken Chaat,2,4.95,7
4143,31/12/2016 18:55,Curry,1,7.95,7
4143,31/12/2016 18:55,Madras,1,7.95,7
4143,31/12/2016 18:55,Chicken Tikka (Main),1,8.95,7
4143,31/12/2016 18:55,Saag,1,8.95,7
4143,31/12/2016 18:55,Butter Chicken,1,9.95,7
4144,31/12/2016 19:00,Lime Pickle,1,0.5,7
4144,31/12/2016 19:00,Mint Sauce,1,0.5,7
4144,31/12/2016 19:00,Peshwari Naan,1,2.95,7
4144,31/12/2016 19:00,Pilau Rice,3,2.95,7
4144,31/12/2016 19:00,Chicken Chaat,1,4.95,7
4144,31/12/2016 19:00,Madras,1,7.95,7
4144,31/12/2016 19:00,Chicken Tikka Masala,2,8.95,7
4145,31/12/2016 19:11,Garlic Naan,1,2.95,3
4145,31/12/2016 19:11,King Prawn Puree,1,5.95,3
4145,31/12/2016 19:11,Chicken Tikka Masala,1,8.95,3
4146,31/12/2016 19:15,Peshwari Naan,1,2.95,4
4146,31/12/2016 19:15,Special Fried Rice,1,3.95,4
4146,31/12/2016 19:15,Curry,1,7.95,4
4146,31/12/2016 19:15,Chicken Tikka (Main),1,8.95,4
4147,31/12/2016 19:15,Chapati,2,1.95,6
4147,31/12/2016 19:15,Pilau Rice,2,2.95,6
4147,31/12/2016 19:15,Garlic Naan,2,2.95,6
4147,31/12/2016 19:15,Sheek Kebab,1,4.95,6
4147,31/12/2016 19:15,Vindaloo,1,7.95,6
4147,31/12/2016 19:15,Butter Chicken,2,9.95,6
4148,31/12/2016 20:12,Keema Naan,1,2.95,9
4148,31/12/2016 20:12,Meat Samosa,1,3.95,9
4148,31/12/2016 20:12,Korma Sauce,1,3.95,9
4148,31/12/2016 20:12,Egg Rice,1,3.95,9
4148,31/12/2016 20:12,Keema Rice,1,3.95,9
4148,31/12/2016 20:12,Bombay Aloo,1,5.95,9
4148,31/12/2016 20:12,Sheek Kebab (Main),1,8.95,9
4148,31/12/2016 20:12,Chicken Tikka Garlic,1,8.95,9
4148,31/12/2016 20:12,Lamb Tikka (Main),1,8.95,9
4149,31/12/2016 20:26,Mint Sauce,1,0.5,9
4149,31/12/2016 20:26,Mango Chutney,1,0.5,9
4149,31/12/2016 20:26,Plain Papadum,6,0.8,9
4149,31/12/2016 20:26,Pilau Rice,1,2.95,9
4149,31/12/2016 20:26,Garlic Naan,1,2.95,9
4149,31/12/2016 20:26,Onion Bhajee,1,3.95,9
4149,31/12/2016 20:26,Lamb Tikka,2,4.95,9
4149,31/12/2016 20:26,Madras,1,7.95,9
4149,31/12/2016 20:26,Dupiaza,1,8.95,9
4150,31/12/2016 20:26,Onion Chutney,1,0.5,11
4150,31/12/2016 20:26,Plain Papadum,3,0.8,11
4150,31/12/2016 20:26,Plain Naan,1,2.6,11
4150,31/12/2016 20:26,Pilau Rice,1,2.95,11
4150,31/12/2016 20:26,French Fries,1,3.95,11
4150,31/12/2016 20:26,Mushroom Rice,1,3.95,11
4150,31/12/2016 20:26,Chicken Pakora,1,5.95,11
4150,31/12/2016 20:26,Bombay Aloo,1,5.95,11
4150,31/12/2016 20:26,Madras,1,7.95,11
4150,31/12/2016 20:26,Chicken Karahi,1,8.95,11
4150,31/12/2016 20:26,Korma,1,8.95,11
4151,31/12/2016 21:20,Pilau Rice,1,2.95,5
4151,31/12/2016 21:20,Mushroom Rice,1,3.95,5
4151,31/12/2016 21:20,Lamb Tikka,2,4.95,5
4151,31/12/2016 21:20,Chicken Tikka Balti,1,10.95,5
4151,31/12/2016 21:20,Madras,1,11.95,5
4152,31/12/2016 21:45,Plain Naan,1,2.6,12
4152,31/12/2016 21:45,Plain Rice,1,2.95,12
4152,31/12/2016 21:45,Garlic Naan,1,2.95,12
4152,31/12/2016 21:45,Coke 1.5 ltr,1,2.95,12
4152,31/12/2016 21:45,French Fries,1,3.95,12
4152,31/12/2016 21:45,Special Fried Rice,1,3.95,12
4152,31/12/2016 21:45,Curry Sauce,1,3.95,12
4152,31/12/2016 21:45,Korma Sauce,1,3.95,12
4152,31/12/2016 21:45,Still Water (750ml),1,3.95,12
4152,31/12/2016 21:45,Vegetable Roll,1,4.95,12
4152,31/12/2016 21:45,Curry,1,7.95,12
4152,31/12/2016 21:45,Korma,1,8.95,12
4153,1/1/17 17:31,Mango Chutney,2,0.5,9
4153,1/1/17 17:31,Mint Sauce,2,0.5,9
4153,1/1/17 17:31,Plain Naan,4,2.6,9
4153,1/1/17 17:31,Vindaloo,1,7.95,9
4153,1/1/17 17:31,Chicken Tikka (Main),2,8.95,9
4153,1/1/17 17:31,Sheek Kebab (Main),2,8.95,9
4153,1/1/17 17:31,Lamb Karahi,1,8.95,9
4153,1/1/17 17:31,Paneer Shaslick,1,9.95,9
4153,1/1/17 17:31,Lamb Tikka Biryani,1,10.95,9
4154,1/1/17 17:38,Mango Chutney,2,0.5,9
4154,1/1/17 17:38,Mint Sauce,2,0.5,9
4154,1/1/17 17:38,Plain Naan,4,2.6,9
4154,1/1/17 17:38,Vindaloo,1,7.95,9
4154,1/1/17 17:38,Chicken Tikka (Main),2,8.95,9
4154,1/1/17 17:38,Sheek Kebab (Main),2,8.95,9
4154,1/1/17 17:38,Lamb Karahi,1,8.95,9
4154,1/1/17 17:38,Paneer Shaslick,1,9.95,9
4154,1/1/17 17:38,Lamb Tikka Biryani,1,10.95,9
4155,1/1/17 17:51,Plain Naan,1,2.6,13
4155,1/1/17 17:51,Pilau Rice,1,2.95,13
4155,1/1/17 17:51,Raitha,1,2.95,13
4155,1/1/17 17:51,Masala Sauce,1,3.95,13
4155,1/1/17 17:51,French Fries,1,3.95,13
4155,1/1/17 17:51,Curry Sauce,1,3.95,13
4155,1/1/17 17:51,Aloo Chaat,1,4.95,13
4155,1/1/17 17:51,Bombay Aloo,1,5.95,13
4155,1/1/17 17:51,Saag Bhajee,1,5.95,13
4155,1/1/17 17:51,Chicken Pakora,1,5.95,13
4155,1/1/17 17:51,Chicken Tikka Garlic,1,8.95,13
4155,1/1/17 17:51,Paneer Shaslick,1,9.95,13
4156,1/1/17 18:20,Mango Chutney,1,0.5,10
4156,1/1/17 18:20,Onion Chutney,1,0.5,10
4156,1/1/17 18:20,Mint Sauce,1,0.5,10
4156,1/1/17 18:20,Plain Papadum,3,0.8,10
4156,1/1/17 18:20,Garlic Naan,1,2.95,10
4156,1/1/17 18:20,Mushroom Rice,1,3.95,10
4156,1/1/17 18:20,Onion Bhajee,1,3.95,10
4156,1/1/17 18:20,Saag Paneer,1,5.95,10
4156,1/1/17 18:20,Korma,1,8.95,10
4156,1/1/17 18:20,Chicken Tikka Karahi,1,9.95,10
4157,1/1/17 18:28,Mango Chutney,1,0.5,8
4157,1/1/17 18:28,Mint Sauce,1,0.5,8
4157,1/1/17 18:28,Plain Papadum,3,0.8,8
4157,1/1/17 18:28,Chapati,2,1.95,8
4157,1/1/17 18:28,Onion Bhajee,1,3.95,8
4157,1/1/17 18:28,Garlic Rice,1,3.95,8
4157,1/1/17 18:28,Lamb Balti,1,9.95,8
4157,1/1/17 18:28,Butter Chicken,1,9.95,8
4158,1/1/17 18:35,Plain Naan,1,2.6,5
4158,1/1/17 18:35,Garlic Naan,1,2.95,5
4158,1/1/17 18:35,Plain Rice,2,2.95,5
4158,1/1/17 18:35,Saag Aloo,2,5.95,5
4158,1/1/17 18:35,Bhuna,1,8.95,5
4159,1/1/17 18:37,Keema Naan,1,2.95,3
4159,1/1/17 18:37,Lamb Biryani,1,9.95,3
4159,1/1/17 18:37,Paneer Tikka Balti,1,10.95,3
4160,1/1/17 18:48,Mushroom Rice,1,3.95,4
4160,1/1/17 18:48,Bhuna,1,8.95,4
4160,1/1/17 18:48,Chicken Tikka Biryani,1,10.95,4
4161,1/1/17 18:51,Mango Chutney,1,0.5,9
4161,1/1/17 18:51,Onion Chutney,1,0.5,9
4161,1/1/17 18:51,Mint Sauce,1,0.5,9
4161,1/1/17 18:51,Red Sauce,1,0.5,9
4161,1/1/17 18:51,Plain Papadum,4,0.8,9
4161,1/1/17 18:51,Garlic Naan,1,2.95,9
4161,1/1/17 18:51,Saag Rice,1,3.95,9
4161,1/1/17 18:51,Saag,1,8.95,9
4161,1/1/17 18:51,Chicken Tikka Garlic,1,8.95,9
4162,1/1/17 19:05,Plain Papadum,2,0.8,5
4162,1/1/17 19:05,Plain Naan,1,2.6,5
4162,1/1/17 19:05,Onion Bhajee,1,3.95,5
4162,1/1/17 19:05,Special Fried Rice,1,3.95,5
4162,1/1/17 19:05,Korma,1,8.95,5
4163,1/1/17 20:48,Tarka Dall,1,5.95,4
4163,1/1/17 20:48,Chana Masala,1,5.95,4
4163,1/1/17 20:48,Bhindi Bhajee,1,5.95,4
4163,1/1/17 20:48,Paneer Shaslick,1,9.95,4
4164,2/1/17 18:01,Pilau Rice,1,2.95,4
4164,2/1/17 18:01,Keema Naan,1,2.95,4
4164,2/1/17 18:01,Madras,1,7.95,4
4164,2/1/17 18:01,Chicken Biryani,2,9.95,4
4165,2/1/17 18:16,Onion Rice,1,3.95,4
4165,2/1/17 18:16,Saag Aloo,1,5.95,4
4165,2/1/17 18:16,Chicken Tikka Balti,1,10.95,4
4165,2/1/17 18:16,Bhuna,1,12.95,4
4166,2/1/17 18:17,Mint Sauce,1,0.5,6
4166,2/1/17 18:17,Onion Naan,1,2.95,6
4166,2/1/17 18:17,Pilau Rice,1,2.95,6
4166,2/1/17 18:17,Masala Sauce,1,3.95,6
4166,2/1/17 18:17,Bombay Aloo,2,5.95,6
4166,2/1/17 18:17,Chicken Tikka Biryani,1,10.95,6
4167,2/1/17 18:25,Tandoori Roti,1,2.6,5
4167,2/1/17 18:25,Pilau Rice,1,2.95,5
4167,2/1/17 18:25,Tandoori Chicken (1/4),1,4.95,5
4167,2/1/17 18:25,Bombay Aloo,1,5.95,5
4167,2/1/17 18:25,Korma,1,8.95,5
4168,2/1/17 18:42,Tandoori Chicken (Main),1,8.95,3
4168,2/1/17 18:42,Vegetable Biryani,2,9.95,3
4168,2/1/17 18:42,Lamb Biryani,1,9.95,3
4169,2/1/17 18:49,Mango Chutney,1,0.5,9
4169,2/1/17 18:49,Mint Sauce,1,0.5,9
4169,2/1/17 18:49,Lime Pickle,1,0.5,9
4169,2/1/17 18:49,Plain Papadum,4,0.8,9
4169,2/1/17 18:49,Pilau Rice,1,2.95,9
4169,2/1/17 18:49,Garlic Naan,1,2.95,9
4169,2/1/17 18:49,Mushroom Rice,1,3.95,9
4169,2/1/17 18:49,Korma,1,8.95,9
4169,2/1/17 18:49,Chicken Tikka Chilli Masala,1,8.95,9
4170,2/1/17 19:12,Chapati,2,1.95,7
4170,2/1/17 19:12,Plain Naan,1,2.6,7
4170,2/1/17 19:12,Pilau Rice,1,2.95,7
4170,2/1/17 19:12,Royal Paneer,1,5.95,7
4170,2/1/17 19:12,Chicken Tikka Pasanda,1,8.95,7
4170,2/1/17 19:12,Chicken Tikka Masala,1,8.95,7
4170,2/1/17 19:12,Chicken Shashlick Curry,1,12.95,7
4171,2/1/17 19:27,Plain Papadum,3,0.8,7
4171,2/1/17 19:27,Plain Naan,1,2.6,7
4171,2/1/17 19:27,Pilau Rice,2,2.95,7
4171,2/1/17 19:27,Madras,1,7.95,7
4171,2/1/17 19:27,Tandoori Chicken (Main),1,8.95,7
4171,2/1/17 19:27,Korma,1,8.95,7
4171,2/1/17 19:27,Dhansak,1,8.95,7
4172,2/1/17 20:04,Onion Chutney,2,0.5,6
4172,2/1/17 20:04,Red Sauce,1,0.5,6
4172,2/1/17 20:04,Plain Papadum,3,0.8,6
4172,2/1/17 20:04,Plain Rice,1,2.95,6
4172,2/1/17 20:04,Coke 1.5 ltr,1,2.95,6
4172,2/1/17 20:04,Vindaloo,1,7.95,6
4173,2/1/17 20:53,Pilau Rice,1,2.95,4
4173,2/1/17 20:53,Raitha,1,2.95,4
4173,2/1/17 20:53,French Fries,1,3.95,4
4173,2/1/17 20:53,Korma,1,8.95,4
4174,3/1/17 17:35,Plain Naan,2,2.6,8
4174,3/1/17 17:35,Pilau Rice,2,2.95,8
4174,3/1/17 17:35,Onion Bhajee,2,3.95,8
4174,3/1/17 17:35,Saag Aloo,1,5.95,8
4174,3/1/17 17:35,COBRA (660ML),1,5.95,8
4174,3/1/17 17:35,Chicken Tikka Masala,1,8.95,8
4174,3/1/17 17:35,Chicken Tikka Jalfrezi,1,8.95,8
4174,3/1/17 17:35,Chicken Shashlick,1,9.95,8
4175,3/1/17 18:29,Chapati,1,1.95,5
4175,3/1/17 18:29,Plain Naan,1,2.6,5
4175,3/1/17 18:29,Plain Rice,1,2.95,5
4175,3/1/17 18:29,Korma,1,8.95,5
4175,3/1/17 18:29,Dhansak,1,8.95,5
4176,3/1/17 18:37,Garlic Naan,1,2.95,3
4176,3/1/17 18:37,Plain Rice,1,2.95,3
4176,3/1/17 18:37,Chicken Tikka Masala,1,8.95,3
4177,3/1/17 19:07,Peshwari Naan,2,2.95,12
4177,3/1/17 19:07,Keema Naan,2,2.95,12
4177,3/1/17 19:07,Pilau Rice,1,2.95,12
4177,3/1/17 19:07,Mushroom Rice,1,3.95,12
4177,3/1/17 19:07,Keema Rice,1,3.95,12
4177,3/1/17 19:07,Onion Bhajee,2,3.95,12
4177,3/1/17 19:07,Saag Paneer,1,5.95,12
4177,3/1/17 19:07,Korma,1,8.95,12
4177,3/1/17 19:07,Pathia,1,8.95,12
4177,3/1/17 19:07,Madras,1,11.95,12
4177,3/1/17 19:07,Tandoori King Prawn Masala,1,12.95,12
4177,3/1/17 19:07,Chicken Shashlick Curry,1,12.95,12
4178,3/1/17 19:27,Puree,1,1.95,5
4178,3/1/17 19:27,Chapati,1,1.95,5
4178,3/1/17 19:27,Chana Masala,1,5.95,5
4178,3/1/17 19:27,Paneer Tikka Karahi,1,9.95,5
4178,3/1/17 19:27,House white wine 75cl,1,17.95,5
4179,3/1/17 19:41,Plain Naan,1,2.6,8
4179,3/1/17 19:41,Pilau Rice,1,2.95,8
4179,3/1/17 19:41,Saag Aloo,1,5.95,8
4179,3/1/17 19:41,Mushroom Bhajee,1,5.95,8
4179,3/1/17 19:41,Korma,1,8.95,8
4179,3/1/17 19:41,Chicken Tikka Masala,1,8.95,8
4179,3/1/17 19:41,Lamb Tikka (Main),1,8.95,8
4179,3/1/17 19:41,Lamb Balti,1,9.95,8
4180,3/1/17 19:46,Plain Rice,1,2.95,3
4180,3/1/17 19:46,Keema Naan,1,2.95,3
4180,3/1/17 19:46,Vindaloo,1,7.95,3
4181,3/1/17 19:53,Chicken Tikka (Main),3,8.95,2
4181,3/1/17 19:53,Tandoori Mixed Grill,1,11.95,2
4182,3/1/17 21:52,Saag Paneer,1,5.95,4
4182,3/1/17 21:52,Brinjal Bhajee,1,5.95,4
4182,3/1/17 21:52,Bhindi Bhajee,1,5.95,4
4182,3/1/17 21:52,Tarka Dall,1,5.95,4
4183,4/1/17 13:18,Vegetable Rice,1,3.95,3
4183,4/1/17 13:18,Korma,1,8.95,3
4183,4/1/17 13:18,Saag,1,8.95,3
4184,4/1/17 16:46,Mango Chutney,1,0.5,8
4184,4/1/17 16:46,Plain Papadum,4,0.8,8
4184,4/1/17 16:46,Plain Naan,3,2.6,8
4184,4/1/17 16:46,Pilau Rice,2,2.95,8
4184,4/1/17 16:46,Bombay Aloo,1,5.95,8
4184,4/1/17 16:46,Curry,1,7.95,8
4184,4/1/17 16:46,Vindaloo,1,7.95,8
4184,4/1/17 16:46,Korma,1,8.95,8
4185,4/1/17 17:04,Plain Naan,1,2.6,4
4185,4/1/17 17:04,Coke 1.5 ltr,1,2.95,4
4185,4/1/17 17:04,Lemon Rice,1,3.95,4
4185,4/1/17 17:04,Korma,1,8.95,4
4186,4/1/17 17:16,Pilau Rice,1,2.95,4
4186,4/1/17 17:16,Meat Samosa,1,3.95,4
4186,4/1/17 17:16,Chicken Tikka Jeera,1,8.95,4
4186,4/1/17 17:16,Lamb Balti,1,9.95,4
4187,4/1/17 17:21,Plain Naan,1,2.6,4
4187,4/1/17 17:21,Pilau Rice,1,2.95,4
4187,4/1/17 17:21,Curry,1,7.95,4
4187,4/1/17 17:21,Korma,1,8.95,4
4189,4/1/17 18:00,Mint Sauce,2,0.5,4
4189,4/1/17 18:00,Plain Rice,1,2.95,4
4189,4/1/17 18:00,Mixed Vegetable Curry,1,5.95,4
4189,4/1/17 18:00,Chicken Tikka (Main),2,8.95,4
4190,4/1/17 18:03,Mint Sauce,2,0.5,4
4190,4/1/17 18:03,Plain Rice,1,2.95,4
4190,4/1/17 18:03,Mixed Vegetable Curry,1,5.95,4
4190,4/1/17 18:03,Chicken Tikka (Main),2,8.95,4
4191,4/1/17 18:10,Plain Naan,1,2.6,7
4191,4/1/17 18:10,Meat Samosa,1,3.95,7
4191,4/1/17 18:10,Onion Bhajee,1,3.95,7
4191,4/1/17 18:10,Masala Sauce,1,3.95,7
4191,4/1/17 18:10,Sheek Kebab,1,4.95,7
4191,4/1/17 18:10,Baingan Hari Mirch,1,5.95,7
4191,4/1/17 18:10,Tandoori Chicken (Main),1,8.95,7
4192,4/1/17 18:23,Mango Chutney,2,0.5,15
4192,4/1/17 18:23,Onion Chutney,2,0.5,15
4192,4/1/17 18:23,Mint Sauce,1,0.5,15
4192,4/1/17 18:23,Red Sauce,1,0.5,15
4192,4/1/17 18:23,Plain Papadum,6,0.8,15
4192,4/1/17 18:23,Chapati,2,1.95,15
4192,4/1/17 18:23,Pilau Rice,1,2.95,15
4192,4/1/17 18:23,Meat Samosa,1,3.95,15
4192,4/1/17 18:23,Onion Bhajee,1,3.95,15
4192,4/1/17 18:23,Special Fried Rice,1,3.95,15
4192,4/1/17 18:23,Chicken Pakora,1,5.95,15
4192,4/1/17 18:23,Mushroom Bhajee,1,5.95,15
4192,4/1/17 18:23,Saag Aloo,1,5.95,15
4192,4/1/17 18:23,Chicken Tikka Garlic,1,8.95,15
4193,4/1/17 19:59,Mango Chutney,1,0.5,9
4193,4/1/17 19:59,Red Sauce,1,0.5,9
4193,4/1/17 19:59,Plain Papadum,7,0.8,9
4193,4/1/17 19:59,Raitha,1,2.95,9
4193,4/1/17 19:59,Pilau Rice,2,2.95,9
4193,4/1/17 19:59,Peshwari Naan,1,2.95,9
4193,4/1/17 19:59,Madras,1,7.95,9
4193,4/1/17 19:59,Korma,1,8.95,9
4193,4/1/17 19:59,Tandoori Mixed Grill,1,11.95,9
4194,4/1/17 21:07,Plain Papadum,2,0.8,4
4194,4/1/17 21:07,Plain Rice,1,2.95,4
4194,4/1/17 21:07,Coke 1.5 ltr,1,2.95,4
4194,4/1/17 21:07,Chicken Tikka Garlic,1,8.95,4
4195,5/1/17 13:37,Plain Naan,1,2.6,4
4195,5/1/17 13:37,Plain Rice,2,2.95,4
4195,5/1/17 13:37,Meat Samosa,1,3.95,4
4195,5/1/17 13:37,Curry,1,7.95,4
4196,5/1/17 17:35,Keema Naan,1,2.95,7
4196,5/1/17 17:35,Garlic Naan,1,2.95,7
4196,5/1/17 17:35,Meat Samosa,1,3.95,7
4196,5/1/17 17:35,French Fries,1,3.95,7
4196,5/1/17 17:35,Tandoori Chicken (Main),1,8.95,7
4196,5/1/17 17:35,Sheek Kebab (Main),1,8.95,7
4197,5/1/17 17:38,Mango Chutney,1,0.5,5
4197,5/1/17 17:38,Plain Papadum,4,0.8,5
4197,5/1/17 17:38,Onion Bhajee,1,3.95,5
4197,5/1/17 17:38,Onion Rice,1,3.95,5
4197,5/1/17 17:38,Chicken Chaat,1,4.95,5
4198,6/1/17 16:55,Chicken Chaat,1,4.95,3
4198,6/1/17 16:55,Chana Masala,1,5.95,3
4198,6/1/17 16:55,Lamb Tikka Biryani,1,10.95,3
4199,6/1/17 17:10,Plain Papadum,1,0.8,4
4199,6/1/17 17:10,Bombay Aloo,1,5.95,4
4199,6/1/17 17:10,Chicken Tikka Pasanda,1,8.95,4
4199,6/1/17 17:10,Chicken Tikka Balti,1,10.95,4
4200,6/1/17 17:32,Garlic Naan,1,2.95,6
4200,6/1/17 17:32,Onion Rice,2,3.95,6
4200,6/1/17 17:32,Saag Paneer,1,5.95,6
4200,6/1/17 17:32,Lamb Karahi,1,8.95,6
4200,6/1/17 17:32,Paneer Tikka Karahi,1,9.95,6
4200,6/1/17 17:32,King Prawn Shaslick,1,12.95,6
4201,6/1/17 17:34,Keema Naan,1,2.95,8
4201,6/1/17 17:34,Onion Bhajee,1,3.95,8
4201,6/1/17 17:34,Garlic Rice,1,3.95,8
4201,6/1/17 17:34,Prawn Puree,1,4.95,8
4201,6/1/17 17:34,Muttar Paneer,1,5.95,8
4201,6/1/17 17:34,Aloo Methi,1,5.95,8
4201,6/1/17 17:34,COBRA (660ML),1,5.95,8
4201,6/1/17 17:34,Chicken Mysore,1,9.95,8
4202,6/1/17 17:55,Plain Naan,1,2.6,3
4202,6/1/17 17:55,Chicken Tikka Balti,1,10.95,3
4202,6/1/17 17:55,Persian Chicken Biryani,1,10.95,3
4203,6/1/17 18:12,Vegetable Rice,1,3.95,9
4203,6/1/17 18:12,Chicken Tikka,1,4.95,9
4203,6/1/17 18:12,Lamb Tikka,1,4.95,9
4203,6/1/17 18:12,Bombay Aloo,1,5.95,9
4203,6/1/17 18:12,Mushroom Bhajee,1,5.95,9
4203,6/1/17 18:12,Madras,1,7.95,9
4203,6/1/17 18:12,Chicken Tikka Masala,1,8.95,9
4203,6/1/17 18:12,Chicken Biryani,1,9.95,9
4203,6/1/17 18:12,Lamb Balti,1,9.95,9
4204,6/1/17 18:25,Plain Naan,1,2.6,9
4204,6/1/17 18:25,Paratha,1,2.95,9
4204,6/1/17 18:25,Pilau Rice,1,2.95,9
4204,6/1/17 18:25,Egg Rice,1,3.95,9
4204,6/1/17 18:25,Onion Bhajee,1,3.95,9
4204,6/1/17 18:25,Prawn Puree,1,4.95,9
4204,6/1/17 18:25,Saag Aloo,1,5.95,9
4204,6/1/17 18:25,Madras,1,7.95,9
4204,6/1/17 18:25,Korma,1,8.95,9
4205,6/1/17 18:28,Tandoori Roti,1,2.6,5
